tab 	pmag_specimens																				
er_citation_names	er_expedition_name	er_site_name	er_sample_name	er_location_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-8	Botswana	PW25-8b	PW25-8b:LP-DIR-T	hargrave 2014-07-08 12:56:39	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	845	793	K		u	0	313.5	l	66.9	1.2	8	100
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-9	Botswana	PW25-9b	PW25-9b:LP-DIR-T	hargrave 2014-07-08 12:58:12	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	845	813	K		u	0	255.3	l	13.7	3.2	7	-1
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-9	Botswana	PW25-9b	PW25-9b:LP-DIR-T	hargrave 2014-07-08 12:58:12	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	845	813	K		u	0	326.2	l	19.3	3.2	7	0
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-9	Botswana	PW25-9b	PW25-9b:LP-DIR-T	hargrave 2014-07-08 12:58:12	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	845	813	K		u	0	323.5	l	14.6	3.2	7	100
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-2	Botswana	PW26-2b	PW26-2b:LP-DIR-T	hargrave 2014-08-04 16:15:55	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	851	842	K		u	0	217.2	l	20.7	3.7	4	-1
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-2	Botswana	PW26-2b	PW26-2b:LP-DIR-T	hargrave 2014-08-04 16:15:55	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	851	842	K		u	0	284.4	l	35.9	3.7	4	0
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-2	Botswana	PW26-2b	PW26-2b:LP-DIR-T	hargrave 2014-08-04 16:15:55	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	851	842	K		u	0	282.3	l	26.6	3.7	4	100
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-3	Botswana	PW26-3b	PW26-3b:LP-DIR-T	hargrave 2014-08-04 16:17:34	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	851	813	K		u	0	176.5	l	-43.9	5.4	9	-1
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-3	Botswana	PW26-3b	PW26-3b:LP-DIR-T	hargrave 2014-08-04 16:17:34	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	851	813	K		u	0	221.1	l	-24.9	5.4	9	0
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-3	Botswana	PW26-3b	PW26-3b:LP-DIR-T	hargrave 2014-08-04 16:17:34	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	851	813	K		u	0	217.3	l	-32.2	5.4	9	100
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-4	Botswana	PW26-4b	PW26-4b:LP-DIR-T	hargrave 2014-08-04 16:19:10	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	851	813	K		u	0	222.9	l	10.5	2.4	9	-1
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-4	Botswana	PW26-4b	PW26-4b:LP-DIR-T	hargrave 2014-08-04 16:19:10	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	851	813	K		u	0	316.2	l	24	2.4	9	0
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-4	Botswana	PW26-4b	PW26-4b:LP-DIR-T	hargrave 2014-08-04 16:19:10	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	851	813	K		u	0	313.2	l	17.8	2.4	9	100
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-5	Botswana	PW26-5b	PW26-5b:LP-DIR-T	hargrave 2014-08-04 16:20:49	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	845	833	K		u	0	329.8	l	-30.2	4.5	5	-1
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-5	Botswana	PW26-5b	PW26-5b:LP-DIR-T	hargrave 2014-08-04 16:20:49	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	845	833	K		u	0	319.1	l	-41.1	4.5	5	0
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-5	Botswana	PW26-5b	PW26-5b:LP-DIR-T	hargrave 2014-08-04 16:20:49	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	845	833	K		u	0	327.4	l	-46.1	4.5	5	100
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-6	Botswana	PW26-6b	PW26-6b:LP-DIR-T	hargrave 2014-08-04 16:22:32	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	851	793	K		u	0	203.7	l	39.5	1.9	10	-1
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-6	Botswana	PW26-6b	PW26-6b:LP-DIR-T	hargrave 2014-08-04 16:22:32	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	851	793	K		u	0	10.2	l	53.7	1.9	10	0
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-6	Botswana	PW26-6b	PW26-6b:LP-DIR-T	hargrave 2014-08-04 16:22:32	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	851	793	K		u	0	356.2	l	55.5	1.9	10	100
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-8	Botswana	PW26-8b	PW26-8b:LP-DIR-T	hargrave 2014-08-04 16:24:17	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	848	813	K		u	0	261.1	l	-3.9	1.3	8	-1
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-8	Botswana	PW26-8b	PW26-8b:LP-DIR-T	hargrave 2014-08-04 16:24:17	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	848	813	K		u	0	32.4	l	-1.9	1.3	8	0
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-8	Botswana	PW26-8b	PW26-8b:LP-DIR-T	hargrave 2014-08-04 16:24:17	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	848	813	K		u	0	32.2	l	4.4	1.3	8	100
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-1	Botswana	PW27-1b	PW27-1b:LP-DIR-T	hargrave 2014-07-08 13:10:56	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	842	793	K		u	0	124.6	l	3	3.5	7	-1
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-1	Botswana	PW27-1b	PW27-1b:LP-DIR-T	hargrave 2014-07-08 13:10:56	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	842	793	K		u	0	229.5	l	15.6	3.5	7	0
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-1	Botswana	PW27-1b	PW27-1b:LP-DIR-T	hargrave 2014-07-08 13:10:56	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	842	793	K		u	0	230.6	l	7.2	3.5	7	100
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-2	Botswana	PW27-2b	PW27-2b:LP-DIR-T	hargrave 2014-07-08 13:12:25	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	845	793	K		u	0	107.5	l	8	2.5	8	-1
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-2	Botswana	PW27-2b	PW27-2b:LP-DIR-T	hargrave 2014-07-08 13:12:25	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	845	793	K		u	0	199.4	l	13.7	2.5	8	0
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-2	Botswana	PW27-2b	PW27-2b:LP-DIR-T	hargrave 2014-07-08 13:12:25	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	845	793	K		u	0	201.2	l	9	2.5	8	100
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-3	Botswana	PW27-3b	PW27-3b:LP-DIR-T	hargrave 2014-07-08 13:13:56	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	842	793	K		u	0	164.3	l	-17.5	3.5	7	-1
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-3	Botswana	PW27-3b	PW27-3b:LP-DIR-T	hargrave 2014-07-08 13:13:56	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	842	793	K		u	0	225	l	-3.1	3.5	7	0
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-3	Botswana	PW27-3b	PW27-3b:LP-DIR-T	hargrave 2014-07-08 13:13:56	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	842	793	K		u	0	224.3	l	-10.9	3.5	7	100
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-4	Botswana	PW27-4b	PW27-4b:LP-DIR-T	hargrave 2014-07-08 13:15:31	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	845	793	K		u	0	121.3	l	-4	3.8	8	-1
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-4	Botswana	PW27-4b	PW27-4b:LP-DIR-T	hargrave 2014-07-08 13:15:31	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	845	793	K		u	0	219.1	l	5.9	3.8	8	0
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-4	Botswana	PW27-4b	PW27-4b:LP-DIR-T	hargrave 2014-07-08 13:15:31	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	845	793	K		u	0	219.4	l	-1.4	3.8	8	100
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-5	Botswana	PW27-5b	PW27-5b:LP-DIR-T	hargrave 2014-07-08 13:17:09	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	845	793	K		u	0	307.8	l	-8.7	2.4	8	-1
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-5	Botswana	PW27-5b	PW27-5b:LP-DIR-T	hargrave 2014-07-08 13:17:09	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	845	793	K		u	0	356.6	l	-19.9	2.4	8	0
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-5	Botswana	PW27-5b	PW27-5b:LP-DIR-T	hargrave 2014-07-08 13:17:09	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	845	793	K		u	0	0.1	l	-19	2.4	8	100
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-6	Botswana	PW27-6b	PW27-6b:LP-DIR-T	hargrave 2014-07-08 13:19:07	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	845	793	K		u	0	127.3	l	56.2	1.4	8	-1
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-6	Botswana	PW27-6b	PW27-6b:LP-DIR-T	hargrave 2014-07-08 13:19:07	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	845	793	K		u	0	313.3	l	63.5	1.4	8	0
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-6	Botswana	PW27-6b	PW27-6b:LP-DIR-T	hargrave 2014-07-08 13:19:07	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	845	793	K		u	0	301.2	l	56.3	1.4	8	100
This study	Botswana 2012	Shoshong Sill	PW28-1	Botswana	PW28-1b	PW28-1b:LP-DIR-T	hargrave 2014-08-05 16:23:09	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-2.235	854	833	K		u	0	79.7	l	25.1	2.1	8	-1
This study	Botswana 2012	Shoshong Sill	PW28-1	Botswana	PW28-1b	PW28-1b:LP-DIR-T	hargrave 2014-08-05 16:23:09	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-2.235	854	833	K		u	0	189.1	l	11.1	2.1	8	0
This study	Botswana 2012	Shoshong Sill	PW28-1	Botswana	PW28-1b	PW28-1b:LP-DIR-T	hargrave 2014-08-05 16:23:09	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-2.235	854	833	K		u	0	189.1	l	11.1	2.1	8	100
This study	Botswana 2012	Shoshong Sill	PW28-2	Botswana	PW28-2b	PW28-2b:LP-DIR-T	hargrave 2014-08-05 16:24:46	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-2.235	854	833	K		u	0	102.3	l	26	3.2	8	-1
This study	Botswana 2012	Shoshong Sill	PW28-2	Botswana	PW28-2b	PW28-2b:LP-DIR-T	hargrave 2014-08-05 16:24:46	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-2.235	854	833	K		u	0	192.7	l	28.6	3.2	8	0
This study	Botswana 2012	Shoshong Sill	PW28-2	Botswana	PW28-2b	PW28-2b:LP-DIR-T	hargrave 2014-08-05 16:24:46	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-2.235	854	833	K		u	0	192.7	l	28.6	3.2	8	100
This study	Botswana 2012	Shoshong Sill	PW28-3	Botswana	PW28-3b	PW28-3b:LP-DIR-T	hargrave 2014-08-05 16:26:20	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-2.235	854	842	K		u	0	99.7	l	16.1	1.8	5	-1
This study	Botswana 2012	Shoshong Sill	PW28-3	Botswana	PW28-3b	PW28-3b:LP-DIR-T	hargrave 2014-08-05 16:26:20	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-2.235	854	842	K		u	0	181.4	l	18.6	1.8	5	0
This study	Botswana 2012	Shoshong Sill	PW28-3	Botswana	PW28-3b	PW28-3b:LP-DIR-T	hargrave 2014-08-05 16:26:20	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-2.235	854	842	K		u	0	181.4	l	18.6	1.8	5	100
This study	Botswana 2012	Shoshong Sill	PW28-4	Botswana	PW28-4b	PW28-4b:LP-DIR-T	hargrave 2014-08-05 16:27:57	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-2.235	854	836	K		u	0	113.3	l	19.7	2.5	7	-1
This study	Botswana 2012	Shoshong Sill	PW28-4	Botswana	PW28-4b	PW28-4b:LP-DIR-T	hargrave 2014-08-05 16:27:57	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-2.235	854	836	K		u	0	183.4	l	25	2.5	7	0
This study	Botswana 2012	Shoshong Sill	PW28-4	Botswana	PW28-4b	PW28-4b:LP-DIR-T	hargrave 2014-08-05 16:27:57	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-2.235	854	836	K		u	0	183.4	l	25	2.5	7	100
This study	Botswana 2012	Shoshong Sill	PW28-6	Botswana	PW28-6b	PW28-6b:LP-DIR-T	hargrave 2014-08-05 16:31:09	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-2.235	854	833	K		u	0	77.7	l	25.3	1.1	8	-1
This study	Botswana 2012	Shoshong Sill	PW28-6	Botswana	PW28-6b	PW28-6b:LP-DIR-T	hargrave 2014-08-05 16:31:09	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-2.235	854	833	K		u	0	189.4	l	2.7	1.1	8	0
This study	Botswana 2012	Shoshong Sill	PW28-6	Botswana	PW28-6b	PW28-6b:LP-DIR-T	hargrave 2014-08-05 16:31:09	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-2.235	854	833	K		u	0	189.4	l	2.7	1.1	8	100
This study	Botswana 2012	Shoshong Sill	PW28-8	Botswana	PW28-8b	PW28-8b:LP-DIR-T	hargrave 2014-08-05 16:32:49	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-2.235	854	848	K		u	0	125.4	l	-15.4	12.1	3	-1
This study	Botswana 2012	Shoshong Sill	PW28-8	Botswana	PW28-8b	PW28-8b:LP-DIR-T	hargrave 2014-08-05 16:32:49	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-2.235	854	848	K		u	0	205.2	l	2.8	12.1	3	0
This study	Botswana 2012	Shoshong Sill	PW28-8	Botswana	PW28-8b	PW28-8b:LP-DIR-T	hargrave 2014-08-05 16:32:49	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-2.235	854	848	K		u	0	205.2	l	2.8	12.1	3	100
This study	Botswana 2012	Phage Sill	PW29-3	Botswana	PW29-3b	PW29-3b:LP-DIR-T	hargrave 2014-07-08 14:59:48	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	845	839	K		u	0	92.3	l	61.6	4.6	3	-1
This study	Botswana 2012	Phage Sill	PW29-3	Botswana	PW29-3b	PW29-3b:LP-DIR-T	hargrave 2014-07-08 14:59:48	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	845	839	K		u	0	185.4	l	55.9	4.6	3	0
This study	Botswana 2012	Phage Sill	PW29-3	Botswana	PW29-3b	PW29-3b:LP-DIR-T	hargrave 2014-07-08 14:59:48	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	845	839	K		u	0	199.4	l	53.8	4.6	3	100
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	hargrave 2014-07-08 15:01:19	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	845	793	K		u	0	280	l	0.2	1.7	8	-1
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	hargrave 2014-07-08 15:01:19	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	845	793	K		u	0	331	l	-2.7	1.7	8	0
This study	Botswana 2012	Phage Sill	PW29-4	Botswana	PW29-4b	PW29-4b:LP-DIR-T	hargrave 2014-07-08 15:01:19	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	845	793	K		u	0	331.8	l	-7.5	1.7	8	100
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	hargrave 2014-07-08 15:02:53	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	845	793	K		u	0	213.9	l	57.9	0.9	8	-1
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	hargrave 2014-07-08 15:02:53	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	845	793	K		u	0	329.6	l	69.4	0.9	8	0
This study	Botswana 2012	Phage Sill	PW29-5	Botswana	PW29-5b	PW29-5b:LP-DIR-T	hargrave 2014-07-08 15:02:53	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	845	793	K		u	0	312	l	63	0.9	8	100
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	hargrave 2014-07-08 15:04:31	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	845	793	K		u	0	289.7	l	24.6	0.6	8	-1
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	hargrave 2014-07-08 15:04:31	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	845	793	K		u	0	256.5	l	18	0.6	8	0
This study	Botswana 2012	Phage Sill	PW29-6	Botswana	PW29-6b	PW29-6b:LP-DIR-T	hargrave 2014-07-08 15:04:31	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	845	793	K		u	0	257	l	8.3	0.6	8	100
This study	Botswana 2012	Phage Sill	PW29-7	Botswana	PW29-7b	PW29-7b:LP-DIR-T	hargrave 2014-07-08 15:07:43	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	845	793	K		u	0	294.6	l	-36.7	0.6	8	-1
This study	Botswana 2012	Phage Sill	PW29-7	Botswana	PW29-7b	PW29-7b:LP-DIR-T	hargrave 2014-07-08 15:07:43	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	845	793	K		u	0	256	l	-41.1	0.6	8	0
This study	Botswana 2012	Phage Sill	PW29-7	Botswana	PW29-7b	PW29-7b:LP-DIR-T	hargrave 2014-07-08 15:07:43	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	845	793	K		u	0	253.2	l	-50.7	0.6	8	100
This study	Botswana 2012	Phage Sill	PW29-8	Botswana	PW29-8b	PW29-8b:LP-DIR-T	hargrave 2014-07-08 15:09:23	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	845	793	K		u	0	240.8	l	-40.5	0.8	8	-1
This study	Botswana 2012	Phage Sill	PW29-8	Botswana	PW29-8b	PW29-8b:LP-DIR-T	hargrave 2014-07-08 15:09:23	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	845	793	K		u	0	267.9	l	-30.2	0.8	8	0
This study	Botswana 2012	Phage Sill	PW29-8	Botswana	PW29-8b	PW29-8b:LP-DIR-T	hargrave 2014-07-08 15:09:23	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	845	793	K		u	0	267.6	l	-40.2	0.8	8	100
This study	Botswana 2012	Manyana Sill	PW3-11	Botswana	PW3-11b	PW3-11b:LP-DIR-T	hargrave 2014-07-07 17:26:49	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	847	773	K		u	0	44.9	l	-10.4	1	9	-1
This study	Botswana 2012	Manyana Sill	PW3-11	Botswana	PW3-11b	PW3-11b:LP-DIR-T	hargrave 2014-07-07 17:26:49	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	847	773	K		u	0	107.4	l	-24.1	1	9	0
This study	Botswana 2012	Manyana Sill	PW3-11	Botswana	PW3-11b	PW3-11b:LP-DIR-T	hargrave 2014-07-07 17:26:49	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	847	773	K		u	0	108.7	l	-20.4	1	9	100
This study	Botswana 2012	Manyana Sill	PW3-1	Botswana	PW3-1b	PW3-1b:LP-DIR-T	hargrave 2014-07-07 17:17:22	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	847	748	K		u	0	35.9	l	46.3	0.6	10	-1
This study	Botswana 2012	Manyana Sill	PW3-1	Botswana	PW3-1b	PW3-1b:LP-DIR-T	hargrave 2014-07-07 17:17:22	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	847	748	K		u	0	21.8	l	-18	0.6	10	0
This study	Botswana 2012	Manyana Sill	PW3-1	Botswana	PW3-1b	PW3-1b:LP-DIR-T	hargrave 2014-07-07 17:17:22	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	847	748	K		u	0	23.2	l	-21.1	0.6	10	100
This study	Botswana 2012	Manyana Sill	PW3-2	Botswana	PW3-2b	PW3-2b:LP-DIR-T	hargrave 2014-07-07 17:18:55	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	847	748	K		u	0	27.1	l	44.6	0.9	10	-1
This study	Botswana 2012	Manyana Sill	PW3-2	Botswana	PW3-2b	PW3-2b:LP-DIR-T	hargrave 2014-07-07 17:18:55	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	847	748	K		u	0	22.1	l	-23.6	0.9	10	0
This study	Botswana 2012	Manyana Sill	PW3-2	Botswana	PW3-2b	PW3-2b:LP-DIR-T	hargrave 2014-07-07 17:18:55	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	847	748	K		u	0	24	l	-26.7	0.9	10	100
This study	Botswana 2012	Manyana Sill	PW3-3	Botswana	PW3-3b	PW3-3b:LP-DIR-T	hargrave 2014-07-07 17:20:27	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	847	723	K		u	0	335.9	l	-14.9	1.5	11	-1
This study	Botswana 2012	Manyana Sill	PW3-3	Botswana	PW3-3b	PW3-3b:LP-DIR-T	hargrave 2014-07-07 17:20:27	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	847	723	K		u	0	12.2	l	-35.5	1.5	11	0
This study	Botswana 2012	Manyana Sill	PW3-3	Botswana	PW3-3b	PW3-3b:LP-DIR-T	hargrave 2014-07-07 17:20:27	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	847	723	K		u	0	14.8	l	-39.2	1.5	11	100
This study	Botswana 2012	Manyana Sill	PW3-7	Botswana	PW3-7b	PW3-7b:LP-DIR-T	hargrave 2014-07-07 17:22:03	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	847	723	K		u	0	128.7	l	61.6	1.3	11	-1
This study	Botswana 2012	Manyana Sill	PW3-7	Botswana	PW3-7b	PW3-7b:LP-DIR-T	hargrave 2014-07-07 17:22:03	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	847	723	K		u	0	50.4	l	48.4	1.3	11	0
This study	Botswana 2012	Manyana Sill	PW3-7	Botswana	PW3-7b	PW3-7b:LP-DIR-T	hargrave 2014-07-07 17:22:03	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	847	723	K		u	0	45	l	47.3	1.3	11	100
This study	Botswana 2012	Manyana Sill	PW3-8	Botswana	PW3-8b	PW3-8b:LP-DIR-T	hargrave 2014-07-07 17:25:11	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.2.1	847	748	K		u	0	334.1	l	-7.8	1.7	10	-1
This study	Botswana 2012	Manyana Sill	PW3-8	Botswana	PW3-8b	PW3-8b:LP-DIR-T	hargrave 2014-07-07 17:25:11	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	847	748	K		u	0	326.1	l	-47.3	1.7	10	0
This study	Botswana 2012	Manyana Sill	PW3-8	Botswana	PW3-8b	PW3-8b:LP-DIR-T	hargrave 2014-07-07 17:25:11	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	847	748	K		u	0	325.7	l	-52.3	1.7	10	100
This study	Botswana 2012	Moijabana Sill	PW30-1	Botswana	PW30-1b	PW30-1b:LP-DIR-T	hargrave 2014-08-11 20:23:33	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-2.235	857	833	K		u	0	348.9	l	72	1.3	9	-1
This study	Botswana 2012	Moijabana Sill	PW30-1	Botswana	PW30-1b	PW30-1b:LP-DIR-T	hargrave 2014-08-11 20:23:33	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-2.235	857	833	K		u	0	148.9	l	1.3	1.3	9	0
This study	Botswana 2012	Moijabana Sill	PW30-1	Botswana	PW30-1b	PW30-1b:LP-DIR-T	hargrave 2014-08-11 20:23:33	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-2.235	857	833	K		u	0	148.9	l	1.3	1.3	9	100
This study	Botswana 2012	Moijabana Sill	PW30-4	Botswana	PW30-4b	PW30-4b:LP-DIR-T	hargrave 2014-08-11 20:25:10	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-2.235	857	813	K		u	0	346.2	l	2.2	0.9	11	-1
