tab 	er_expeditions
expedition_description	expedition_start_lon	er_expedition_name	expedition_start_loc	expedition_start_lat	er_citation_names
sampling Umkondo sills in southern Botswana to complement the existing number of cooling units	25.86	Botswana 2012	"-24.6878,25.8622"	-24.6878	This study
>>>>>>>>>>
tab 	er_locations
location_type	er_citation_names	location_end_lat	location_begin_lon	er_location_name	location_description	location_begin_lat	location_end_lon
Region	This study:10.1029/2005JB003897	-25	25.00	Botswana	Region of Umkondo sills in southern Botswana	-22	27.50
>>>>>>>>>>
tab 	er_samples
sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_description	sample_type	sample_azimuth	er_location_name	er_expedition_name	sample_lat	sample_dip	sample_bed_dip	sample_lon	sample_class
This study	Sill	Intrusive	s	Ranku Hill Sill	Botswana	PW4	Botswana 2012	Dolerite
This study	Sill	Intrusive	s	Sepitswane Sill	Botswana	PW40	Botswana 2012	Dolerite
This study	Sill	Intrusive	s	Rasemong North Intrusion	Botswana	PW5	Botswana 2012	Dolerite
This study	Sill	Intrusive	s	Metsemotlhaba River Sill	Botswana	PW6	Botswana 2012	Dolerite
This study	Sill	Intrusive	s	Mabogoapitse Hill Sill	Botswana	"PW7,PW8"	Botswana 2012	Dolerite
This study	Sill	Intrusive	s	Semarule Hill Sill	Botswana	PW9	Botswana 2012	Dolerite
>>>>>>>>>>
tab 	er_ages
er_citation_names	er_site_name	magic_method_codes	age_unit	er_location_name	age_sigma	age
10.1126/science.1096329:This study	Kgale Peak Sill	GM-PBPB	Ma	Botswana	0.9	1108
This study	Rasemong Sill	GM-CC-REL	Ma	Botswana	3	1110
This study	Metsemotlhaba River Sill	GM-CC-REL	Ma	Botswana	3	1110
This study	Mabogoapitse Hill Sill	GM-CC-REL	Ma	Botswana	3	1110
This study	Semarule Hill Sill	GM-CC-REL	Ma	Botswana	3	1110
This study	Rapitsane Sill	GM-CC-REL	Ma	Botswana	3	1110
This study	Suping Sill	GM-CC-REL	Ma	Botswana	3	1110
This study	Mogatelwane 2 Sill	GM-CC-REL	Ma	Botswana	3	1110
10.1126/science.1096329:This study	Mosolotsane 1 Sill	GM-PBPB	Ma	Botswana	0.6	1109.3
This study	Mosolotsane 5 Sill	GM-CC-REL	Ma	Botswana	3	1110
This study	Mosolotsane 4 Sill	GM-CC-REL	Ma	Botswana	3	1110
This study	Mosolotsane 6 Sill	GM-CC-REL	Ma	Botswana	3	1110
This study	Mosolotsane 3 Sill	GM-CC-REL	Ma	Botswana	3	1110
This study	Mosolotsane 2 Sill	GM-CC-REL	Ma	Botswana	3	1110
10.1126/science.1096329:This study	Shoshong Sill	GM-PBPB	Ma	Botswana	0.4	1109.3
This study	Phage Sill	GM-CC-REL	Ma	Botswana	3	1110
This study	Moijabana Sill	GM-CC-REL	Ma	Botswana	3	1110
10.1126/science.1096329:This study	Mokgware Sill	GM-PBPB	Ma	Botswana	0.5	1112
This study	Sepatamorire Sill	GM-CC-REL	Ma	Botswana	3	1110
This study	Palapye dike	GM-CC-REL	Ma	Botswana	3	1110
This study	Masama 1 Sill	GM-CC-REL	Ma	Botswana	3	1110
This study	Masama 3 Sill	GM-CC-REL	Ma	Botswana	3	1110
This study	Masama 2 Sill	GM-CC-REL	Ma	Botswana	3	1110
This study	Dibete Kop Sill	GM-CC-REL	Ma	Botswana	3	1110
>>>>>>>>>>
>>>>>>>>>>
tab 	pmag_specimens
measurement_step_unit	er_citation_names	specimen_dang	measurement_step_max	magic_software_packages	er_sample_name	er_location_name	specimen_direction_type	specimen_inc	er_specimen_name	specimen_mad	specimen_dec	specimen_alpha95	specimen_correction	er_expedition_name	magic_experiment_names	specimen_tilt_correction	er_site_name	specimen_n	measurement_step_min	magic_method_codes
T	This study	3.6	8.00E-02	pmagpy-3.2.1	PW1-10	Botswana	l	44.5	PW1-10a	6.3	349.80		u	Botswana 2012	"PW1-10a:NRM_demag(T,Hac)0"	-1	Kgale Peak Sill	8	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	3.6	8.00E-02	pmagpy-3.2.1	PW1-10	Botswana	l	7.9	PW1-10a	6.3	197.30		u	Botswana 2012	"PW1-10a:NRM_demag(T,Hac)0"	0	Kgale Peak Sill	8	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	3.6	8.00E-02	pmagpy-3.2.1	PW1-10	Botswana	l	2.6	PW1-10a	6.3	197.60		u	Botswana 2012	"PW1-10a:NRM_demag(T,Hac)0"	100	Kgale Peak Sill	8	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	19.7	8.00E-02	pmagpy-3.2.1	PW1-1	Botswana	l	7.4	PW1-1a	7.4	61.10		u	Botswana 2012	"PW1-1a:NRM_demag(T,Hac)0"	-1	Kgale Peak Sill	5	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	19.7	8.00E-02	pmagpy-3.2.1	PW1-1	Botswana	l	-1.9	PW1-1a	7.4	194.70		u	Botswana 2012	"PW1-1a:NRM_demag(T,Hac)0"	0	Kgale Peak Sill	5	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	19.7	8.00E-02	pmagpy-3.2.1	PW1-1	Botswana	l	-7.1	PW1-1a	7.4	194.50		u	Botswana 2012	"PW1-1a:NRM_demag(T,Hac)0"	100	Kgale Peak Sill	5	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	12.4	8.00E-02	pmagpy-3.2.1	PW1-2	Botswana	l	11.2	PW1-2a	9.4	80.40		u	Botswana 2012	"PW1-2a:NRM_demag(T,Hac)0"	-1	Kgale Peak Sill	5	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	12.4	8.00E-02	pmagpy-3.2.1	PW1-2	Botswana	l	7.9	PW1-2a	9.4	206.60		u	Botswana 2012	"PW1-2a:NRM_demag(T,Hac)0"	0	Kgale Peak Sill	5	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	12.4	8.00E-02	pmagpy-3.2.1	PW1-2	Botswana	l	2.2	PW1-2a	9.4	206.80		u	Botswana 2012	"PW1-2a:NRM_demag(T,Hac)0"	100	Kgale Peak Sill	5	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	11	7.00E-02	pmagpy-3.2.1	PW1-3	Botswana	l	41.5	PW1-3a	5.8	4.80		u	Botswana 2012	"PW1-3a:NRM_demag(T,Hac)0"	-1	Kgale Peak Sill	5	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	11	7.00E-02	pmagpy-3.2.1	PW1-3	Botswana	l	0.6	PW1-3a	5.8	200.10		u	Botswana 2012	"PW1-3a:NRM_demag(T,Hac)0"	0	Kgale Peak Sill	5	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	11	7.00E-02	pmagpy-3.2.1	PW1-3	Botswana	l	-4.8	PW1-3a	5.8	200.00		u	Botswana 2012	"PW1-3a:NRM_demag(T,Hac)0"	100	Kgale Peak Sill	5	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	8.5	8.00E-02	pmagpy-3.2.1	PW1-4	Botswana	l	47.5	PW1-4a	9.2	351.30		u	Botswana 2012	"PW1-4a:NRM_demag(T,Hac)0"	-1	Kgale Peak Sill	7	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	8.5	8.00E-02	pmagpy-3.2.1	PW1-4	Botswana	l	10.8	PW1-4a	9.2	190.30		u	Botswana 2012	"PW1-4a:NRM_demag(T,Hac)0"	0	Kgale Peak Sill	7	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	8.5	8.00E-02	pmagpy-3.2.1	PW1-4	Botswana	l	5.8	PW1-4a	9.2	190.80		u	Botswana 2012	"PW1-4a:NRM_demag(T,Hac)0"	100	Kgale Peak Sill	7	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	14.9	7.00E-02	pmagpy-3.2.1	PW1-6	Botswana	l	8.8	PW1-6a	8.9	50.00		u	Botswana 2012	"PW1-6a:NRM_demag(T,Hac)0"	-1	Kgale Peak Sill	4	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	14.9	7.00E-02	pmagpy-3.2.1	PW1-6	Botswana	l	-13.8	PW1-6a	8.9	213.80		u	Botswana 2012	"PW1-6a:NRM_demag(T,Hac)0"	0	Kgale Peak Sill	4	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	14.9	7.00E-02	pmagpy-3.2.1	PW1-6	Botswana	l	-19.7	PW1-6a	8.9	213.40		u	Botswana 2012	"PW1-6a:NRM_demag(T,Hac)0"	100	Kgale Peak Sill	4	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	4.5	6.00E-02	pmagpy-3.2.1	PW1-7	Botswana	l	23.4	PW1-7a	3.5	352.70		u	Botswana 2012	"PW1-7a:NRM_demag(T,Hac)0"	-1	Kgale Peak Sill	6	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	4.5	6.00E-02	pmagpy-3.2.1	PW1-7	Botswana	l	-4.4	PW1-7a	3.5	190.40		u	Botswana 2012	"PW1-7a:NRM_demag(T,Hac)0"	0	Kgale Peak Sill	6	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	4.5	6.00E-02	pmagpy-3.2.1	PW1-7	Botswana	l	-9.4	PW1-7a	3.5	190.00		u	Botswana 2012	"PW1-7a:NRM_demag(T,Hac)0"	100	Kgale Peak Sill	6	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	4.9	7.00E-02	pmagpy-3.2.1	PW1-8	Botswana	l	26.4	PW1-8a	7.8	0.90		u	Botswana 2012	"PW1-8a:NRM_demag(T,Hac)0"	-1	Kgale Peak Sill	6	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	4.9	7.00E-02	pmagpy-3.2.1	PW1-8	Botswana	l	-6.6	PW1-8a	7.8	191.60		u	Botswana 2012	"PW1-8a:NRM_demag(T,Hac)0"	0	Kgale Peak Sill	6	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	4.9	7.00E-02	pmagpy-3.2.1	PW1-8	Botswana	l	-11.6	PW1-8a	7.8	191.00		u	Botswana 2012	"PW1-8a:NRM_demag(T,Hac)0"	100	Kgale Peak Sill	6	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	21	1.00E-01	pmagpy-3.2.1	PW19-10	Botswana	l	-2.9	PW19-10a	4.9	110.60		u	Botswana 2012	"PW19-10a:NRM_demag(T,Hac)0"	-1	Molepolole Prison Quarry Sill	3	8.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	21	1.00E-01	pmagpy-3.2.1	PW19-10	Botswana	l	5.5	PW19-10a	4.9	272.30		u	Botswana 2012	"PW19-10a:NRM_demag(T,Hac)0"	0	Molepolole Prison Quarry Sill	3	8.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	21	1.00E-01	pmagpy-3.2.1	PW19-10	Botswana	l	1.7	PW19-10a	4.9	272.40		u	Botswana 2012	"PW19-10a:NRM_demag(T,Hac)0"	100	Molepolole Prison Quarry Sill	3	8.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	10.6	1.00E-01	pmagpy-3.2.1	PW19-11	Botswana	l	-11.9	PW19-11a	11.2	103.50		u	Botswana 2012	"PW19-11a:NRM_demag(T,Hac)0"	-1	Molepolole Prison Quarry Sill	6	5.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	10.6	1.00E-01	pmagpy-3.2.1	PW19-11	Botswana	l	-8.6	PW19-11a	11.2	241.40		u	Botswana 2012	"PW19-11a:NRM_demag(T,Hac)0"	0	Molepolole Prison Quarry Sill	6	5.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	10.6	1.00E-01	pmagpy-3.2.1	PW19-11	Botswana	l	-11.3	PW19-11a	11.2	240.90		u	Botswana 2012	"PW19-11a:NRM_demag(T,Hac)0"	100	Molepolole Prison Quarry Sill	6	5.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	14.3	1.00E-01	pmagpy-3.2.1	PW19-12	Botswana	l	7.3	PW19-12a	6.8	334.10		u	Botswana 2012	"PW19-12a:NRM_demag(T,Hac)0"	-1	Molepolole Prison Quarry Sill	6	5.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	14.3	1.00E-01	pmagpy-3.2.1	PW19-12	Botswana	l	-6.2	PW19-12a	6.8	187.60		u	Botswana 2012	"PW19-12a:NRM_demag(T,Hac)0"	0	Molepolole Prison Quarry Sill	6	5.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	14.3	1.00E-01	pmagpy-3.2.1	PW19-12	Botswana	l	-5.4	PW19-12a	6.8	187.20		u	Botswana 2012	"PW19-12a:NRM_demag(T,Hac)0"	100	Molepolole Prison Quarry Sill	6	5.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	8	8.00E-02	pmagpy-3.2.1	PW19-1	Botswana	l	49.9	PW19-1a	5	293.00		u	Botswana 2012	"PW19-1a:NRM_demag(T,Hac)0"	-1	Molepolole Prison Quarry Sill	6	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	8	8.00E-02	pmagpy-3.2.1	PW19-1	Botswana	l	-8.2	PW19-1a	5	184.60		u	Botswana 2012	"PW19-1a:NRM_demag(T,Hac)0"	0	Molepolole Prison Quarry Sill	6	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	8	8.00E-02	pmagpy-3.2.1	PW19-1	Botswana	l	-7.1	PW19-1a	5	184.10		u	Botswana 2012	"PW19-1a:NRM_demag(T,Hac)0"	100	Molepolole Prison Quarry Sill	6	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	2.2	5.00E-02	pmagpy-3.2.1	PW19-4	Botswana	l	51.1	PW19-4a	1.1	195.80		u	Botswana 2012	"PW19-4a:NRM_demag(T,Hac)0"	-1	Molepolole Prison Quarry Sill	8	7.50E-03	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	2.2	5.00E-02	pmagpy-3.2.1	PW19-4	Botswana	l	68.8	PW19-4a	1.1	74.70		u	Botswana 2012	"PW19-4a:NRM_demag(T,Hac)0"	0	Molepolole Prison Quarry Sill	8	7.50E-03	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	2.2	5.00E-02	pmagpy-3.2.1	PW19-4	Botswana	l	71.9	PW19-4a	1.1	67.60		u	Botswana 2012	"PW19-4a:NRM_demag(T,Hac)0"	100	Molepolole Prison Quarry Sill	8	7.50E-03	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	16.3	1.00E-01	pmagpy-3.2.1	PW19-5	Botswana	l	-2.1	PW19-5a	5.9	296.90		u	Botswana 2012	"PW19-5a:NRM_demag(T,Hac)0"	-1	Molepolole Prison Quarry Sill	7	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	16.3	1.00E-01	pmagpy-3.2.1	PW19-5	Botswana	l	-22	PW19-5a	5.9	187.10		u	Botswana 2012	"PW19-5a:NRM_demag(T,Hac)0"	0	Molepolole Prison Quarry Sill	7	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	16.3	1.00E-01	pmagpy-3.2.1	PW19-5	Botswana	l	-21	PW19-5a	5.9	185.60		u	Botswana 2012	"PW19-5a:NRM_demag(T,Hac)0"	100	Molepolole Prison Quarry Sill	7	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	3.4	5.00E-02	pmagpy-3.2.1	PW19-8	Botswana	l	34.3	PW19-8a	0.7	231.60		u	Botswana 2012	"PW19-8a:NRM_demag(T,Hac)0"	-1	Molepolole Prison Quarry Sill	8	7.50E-03	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	3.4	5.00E-02	pmagpy-3.2.1	PW19-8	Botswana	l	40.1	PW19-8a	0.7	205.70		u	Botswana 2012	"PW19-8a:NRM_demag(T,Hac)0"	0	Molepolole Prison Quarry Sill	8	7.50E-03	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	3.4	5.00E-02	pmagpy-3.2.1	PW19-8	Botswana	l	39.6	PW19-8a	0.7	209.10		u	Botswana 2012	"PW19-8a:NRM_demag(T,Hac)0"	100	Molepolole Prison Quarry Sill	8	7.50E-03	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	11.4	1.20E-01	pmagpy-3.2.1	PW19-9	Botswana	l	11.7	PW19-9a	8.4	13.40		u	Botswana 2012	"PW19-9a:NRM_demag(T,Hac)0"	-1	Molepolole Prison Quarry Sill	7	5.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	11.4	1.20E-01	pmagpy-3.2.1	PW19-9	Botswana	l	-9.7	PW19-9a	8.4	197.90		u	Botswana 2012	"PW19-9a:NRM_demag(T,Hac)0"	0	Molepolole Prison Quarry Sill	7	5.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	11.4	1.20E-01	pmagpy-3.2.1	PW19-9	Botswana	l	-9.5	PW19-9a	8.4	197.30		u	Botswana 2012	"PW19-9a:NRM_demag(T,Hac)0"	100	Molepolole Prison Quarry Sill	7	5.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	1.4	1.70E-01	pmagpy-3.2.1	PW2-1	Botswana	l	10.5	PW2-1a	0.6	258.40		u	Botswana 2012	"PW2-1a:NRM_demag(T,Hac)0"	-1	Kgale Peak Sill	8	6.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	1.4	1.70E-01	pmagpy-3.2.1	PW2-1	Botswana	l	14.2	PW2-1a	0.6	153.70		u	Botswana 2012	"PW2-1a:NRM_demag(T,Hac)0"	0	Kgale Peak Sill	8	6.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	1.4	1.70E-01	pmagpy-3.2.1	PW2-1	Botswana	l	12.1	PW2-1a	0.6	155.00		u	Botswana 2012	"PW2-1a:NRM_demag(T,Hac)0"	100	Kgale Peak Sill	8	6.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	8.8	1.70E-01	pmagpy-3.2.1	PW2-2	Botswana	l	31.7	PW2-2a	3.5	262.20		u	Botswana 2012	"PW2-2a:NRM_demag(T,Hac)0"	-1	Kgale Peak Sill	4	1.00E-01	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	8.8	1.70E-01	pmagpy-3.2.1	PW2-2	Botswana	l	15.3	PW2-2a	3.5	163.60		u	Botswana 2012	"PW2-2a:NRM_demag(T,Hac)0"	0	Kgale Peak Sill	4	1.00E-01	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	8.8	1.70E-01	pmagpy-3.2.1	PW2-2	Botswana	l	12.3	PW2-2a	3.5	164.90		u	Botswana 2012	"PW2-2a:NRM_demag(T,Hac)0"	100	Kgale Peak Sill	4	1.00E-01	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	4	1.70E-01	pmagpy-3.2.1	PW2-3	Botswana	l	56.4	PW2-3a	7	237.60		u	Botswana 2012	"PW2-3a:NRM_demag(T,Hac)0"	-1	Kgale Peak Sill	4	1.00E-01	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	4	1.70E-01	pmagpy-3.2.1	PW2-3	Botswana	l	20.7	PW2-3a	7	190.80		u	Botswana 2012	"PW2-3a:NRM_demag(T,Hac)0"	0	Kgale Peak Sill	4	1.00E-01	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	4	1.70E-01	pmagpy-3.2.1	PW2-3	Botswana	l	15.7	PW2-3a	7	191.90		u	Botswana 2012	"PW2-3a:NRM_demag(T,Hac)0"	100	Kgale Peak Sill	4	1.00E-01	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	4.9	1.70E-01	pmagpy-3.2.1	PW2-4	Botswana	l	15.9	PW2-4a	3	246.90		u	Botswana 2012	"PW2-4a:NRM_demag(T,Hac)0"	-1	Kgale Peak Sill	8	6.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	4.9	1.70E-01	pmagpy-3.2.1	PW2-4	Botswana	l	20	PW2-4a	3	193.60		u	Botswana 2012	"PW2-4a:NRM_demag(T,Hac)0"	0	Kgale Peak Sill	8	6.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	4.9	1.70E-01	pmagpy-3.2.1	PW2-4	Botswana	l	14.8	PW2-4a	3	194.60		u	Botswana 2012	"PW2-4a:NRM_demag(T,Hac)0"	100	Kgale Peak Sill	8	6.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	2.7	1.70E-01	pmagpy-3.2.1	PW2-6	Botswana	l	-54.4	PW2-6a	1	282.00		u	Botswana 2012	"PW2-6a:NRM_demag(T,Hac)0"	-1	Kgale Peak Sill	8	6.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	2.7	1.70E-01	pmagpy-3.2.1	PW2-6	Botswana	l	-9.4	PW2-6a	1	59.90		u	Botswana 2012	"PW2-6a:NRM_demag(T,Hac)0"	0	Kgale Peak Sill	8	6.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	2.7	1.70E-01	pmagpy-3.2.1	PW2-6	Botswana	l	-3.6	PW2-6a	1	59.70		u	Botswana 2012	"PW2-6a:NRM_demag(T,Hac)0"	100	Kgale Peak Sill	8	6.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	1.2	1.70E-01	pmagpy-3.2.1	PW2-7	Botswana	l	14.1	PW2-7a	1.6	48.90		u	Botswana 2012	"PW2-7a:NRM_demag(T,Hac)0"	-1	Kgale Peak Sill	8	6.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	1.2	1.70E-01	pmagpy-3.2.1	PW2-7	Botswana	l	-37.8	PW2-7a	1.6	249.10		u	Botswana 2012	"PW2-7a:NRM_demag(T,Hac)0"	0	Kgale Peak Sill	8	6.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	1.2	1.70E-01	pmagpy-3.2.1	PW2-7	Botswana	l	-43.2	PW2-7a	1.6	251.30		u	Botswana 2012	"PW2-7a:NRM_demag(T,Hac)0"	100	Kgale Peak Sill	8	6.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	0.6	1.70E-01	pmagpy-3.2.1	PW2-8	Botswana	l	72.5	PW2-8a	3.7	299.50		u	Botswana 2012	"PW2-8a:NRM_demag(T,Hac)0"	-1	Kgale Peak Sill	4	1.20E-01	LP-DIR-AF:DE-BFL-O:DA-DIR
T	This study	0.6	1.70E-01	pmagpy-3.2.1	PW2-8	Botswana	l	14.6	PW2-8a	3.7	179.40		u	Botswana 2012	"PW2-8a:NRM_demag(T,Hac)0"	0	Kgale Peak Sill	4	1.20E-01	LP-DIR-AF:DE-BFL-O:DA-DIR-GEO
T	This study	0.6	1.70E-01	pmagpy-3.2.1	PW2-8	Botswana	l	10.4	PW2-8a	3.7	180.30		u	Botswana 2012	"PW2-8a:NRM_demag(T,Hac)0"	100	Kgale Peak Sill	4	1.20E-01	LP-DIR-AF:DE-BFL-O:DA-DIR-TILT
T	This study	3.2	1.70E-01	pmagpy-3.2.1	PW2-9	Botswana	l	87.1	PW2-9a	6.1	269.70		u	Botswana 2012	"PW2-9a:NRM_demag(T,Hac)0"	-1	Kgale Peak Sill	4	1.20E-01	LP-DIR-AF:DE-BFL-O:DA-DIR
T	This study	3.2	1.70E-01	pmagpy-3.2.1	PW2-9	Botswana	l	16	PW2-9a	6.1	193.70		u	Botswana 2012	"PW2-9a:NRM_demag(T,Hac)0"	0	Kgale Peak Sill	4	1.20E-01	LP-DIR-AF:DE-BFL-O:DA-DIR-GEO
T	This study	3.2	1.70E-01	pmagpy-3.2.1	PW2-9	Botswana	l	10.8	PW2-9a	6.1	194.50		u	Botswana 2012	"PW2-9a:NRM_demag(T,Hac)0"	100	Kgale Peak Sill	4	1.20E-01	LP-DIR-AF:DE-BFL-O:DA-DIR-TILT
T	This study	3.7	7.00E-02	pmagpy-3.2.1	PW20-1	Botswana	l	-15	PW20-1a	1.4	275.10		u	Botswana 2012	"PW20-1a:NRM_demag(T,Hac)0"	-1	Lentsweletau Sill	8	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	3.7	7.00E-02	pmagpy-3.2.1	PW20-1	Botswana	l	-15.5	PW20-1a	1.4	184.40		u	Botswana 2012	"PW20-1a:NRM_demag(T,Hac)0"	0	Lentsweletau Sill	8	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	3.7	7.00E-02	pmagpy-3.2.1	PW20-1	Botswana	l	-12.6	PW20-1a	1.4	184.50		u	Botswana 2012	"PW20-1a:NRM_demag(T,Hac)0"	100	Lentsweletau Sill	8	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	1.3	8.00E-02	pmagpy-3.2.1	PW20-2	Botswana	l	13.3	PW20-2a	0.3	205.70		u	Botswana 2012	"PW20-2a:NRM_demag(T,Hac)0"	-1	Lentsweletau Sill	8	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	1.3	8.00E-02	pmagpy-3.2.1	PW20-2	Botswana	l	37.1	PW20-2a	0.3	57.50		u	Botswana 2012	"PW20-2a:NRM_demag(T,Hac)0"	0	Lentsweletau Sill	8	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	1.3	8.00E-02	pmagpy-3.2.1	PW20-2	Botswana	l	34.9	PW20-2a	0.3	56.00		u	Botswana 2012	"PW20-2a:NRM_demag(T,Hac)0"	100	Lentsweletau Sill	8	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	4.7	8.00E-02	pmagpy-3.2.1	PW20-3	Botswana	l	-22.5	PW20-3a	11.4	79.20		u	Botswana 2012	"PW20-3a:NRM_demag(T,Hac)0"	-1	Lentsweletau Sill	5	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	4.7	8.00E-02	pmagpy-3.2.1	PW20-3	Botswana	l	-24.2	PW20-3a	11.4	191.70		u	Botswana 2012	"PW20-3a:NRM_demag(T,Hac)0"	0	Lentsweletau Sill	5	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	4.7	8.00E-02	pmagpy-3.2.1	PW20-3	Botswana	l	-21.2	PW20-3a	11.4	191.70		u	Botswana 2012	"PW20-3a:NRM_demag(T,Hac)0"	100	Lentsweletau Sill	5	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	2.5	1.70E-01	pmagpy-3.2.1	PW20-4	Botswana	l	29	PW20-4a	0.5	149.00		u	Botswana 2012	"PW20-4a:NRM_demag(T,Hac)0"	-1	Lentsweletau Sill	14	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	2.5	1.70E-01	pmagpy-3.2.1	PW20-4	Botswana	l	61.6	PW20-4a	0.5	326.80		u	Botswana 2012	"PW20-4a:NRM_demag(T,Hac)0"	0	Lentsweletau Sill	14	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	2.5	1.70E-01	pmagpy-3.2.1	PW20-4	Botswana	l	59.4	PW20-4a	0.5	330.50		u	Botswana 2012	"PW20-4a:NRM_demag(T,Hac)0"	100	Lentsweletau Sill	14	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
